,time,open,high,low,close,volume
33,2023-01-05 17:42:00,86.8100,86.8100,86.8100,86.8100,100
34,2023-01-05 17:39:00,86.8000,86.8000,86.8000,86.8000,200
35,2023-01-05 17:32:00,86.7700,86.7700,86.7700,86.7700,205
36,2023-01-05 17:31:00,86.7748,86.7748,86.7748,86.7748,151
37,2023-01-05 17:27:00,86.8000,86.8000,86.8000,86.8000,179
38,2023-01-05 17:12:00,86.8300,86.8300,86.8300,86.8300,184
39,2023-01-05 17:11:00,86.8300,86.8300,86.8300,86.8300,411
40,2023-01-05 17:09:00,86.8400,86.8400,86.8400,86.8400,235
41,2023-01-05 17:08:00,86.8300,86.8300,86.8300,86.8300,199
42,2023-01-05 17:05:00,86.8300,86.8300,86.8300,86.8300,129
43,2023-01-05 16:58:00,86.8500,86.8800,86.8500,86.8800,509
44,2023-01-05 16:49:00,86.7700,86.7700,86.7700,86.7700,10170
45,2023-01-05 16:48:00,86.8345,86.8345,86.8300,86.8300,401
46,2023-01-05 16:39:00,86.8400,86.8600,86.8400,86.8600,607
47,2023-01-05 16:37:00,86.8400,86.8400,86.8400,86.8400,318
48,2023-01-05 16:30:00,86.8500,86.8500,86.8500,86.8500,652
49,2023-01-05 16:22:00,86.8300,86.8300,86.8300,86.8300,127
50,2023-01-05 16:19:00,86.8000,86.8000,86.8000,86.8000,541
51,2023-01-05 16:18:00,86.8500,86.8500,86.8500,86.8500,239
52,2023-01-05 16:16:00,86.8500,86.8500,86.8500,86.8500,1009
53,2023-01-05 16:13:00,86.7700,86.7700,86.7700,86.7700,17124
54,2023-01-05 16:12:00,86.7800,86.7800,86.7800,86.7800,149
55,2023-01-05 16:09:00,86.7700,86.7700,86.7700,86.7700,35827
56,2023-01-05 16:05:00,86.7500,86.7500,86.7500,86.7500,479
57,2023-01-05 16:04:00,86.7100,86.7400,86.7100,86.7400,1563
58,2023-01-05 16:03:00,86.7400,86.7400,86.7100,86.7100,2464
59,2023-01-05 16:02:00,86.7800,86.7800,86.7600,86.7600,2080
60,2023-01-05 16:01:00,86.7700,86.8000,86.7100,86.8000,359434
61,2023-01-05 16:00:00,86.8150,86.8500,86.7500,86.7800,379021
62,2023-01-05 15:59:00,86.8450,86.8450,86.7900,86.8150,190347
63,2023-01-05 15:58:00,86.7400,86.8600,86.7350,86.8300,143369
64,2023-01-05 15:57:00,86.7000,86.7450,86.6800,86.7392,107434
65,2023-01-05 15:56:00,86.5700,86.7900,86.5600,86.7000,182278
66,2023-01-05 15:55:00,86.6800,86.6900,86.5600,86.5600,162398
67,2023-01-05 15:54:00,86.6700,86.7300,86.6300,86.6800,92382
68,2023-01-05 15:53:00,86.7800,86.7900,86.6500,86.6650,67627
69,2023-01-05 15:52:00,86.7000,86.7800,86.6600,86.7800,88592
70,2023-01-05 15:51:00,86.8500,86.8500,86.6900,86.6950,193518
71,2023-01-05 15:50:00,86.8750,86.8950,86.8500,86.8522,62440
72,2023-01-05 15:49:00,87.0050,87.0200,86.8700,86.8754,83849
73,2023-01-05 15:48:00,87.0750,87.0840,86.9850,87.0058,57946
74,2023-01-05 15:47:00,87.0900,87.1300,87.0632,87.0700,47542
75,2023-01-05 15:46:00,86.9950,87.1000,86.9950,87.0950,54715
76,2023-01-05 15:45:00,86.9950,87.0100,86.9300,86.9950,53127
77,2023-01-05 15:44:00,87.0619,87.0619,87.0000,87.0000,36663
78,2023-01-05 15:43:00,87.0600,87.0770,87.0450,87.0600,40117
79,2023-01-05 15:42:00,87.0700,87.1100,87.0400,87.0650,36055
80,2023-01-05 15:41:00,87.0600,87.0700,87.0300,87.0650,38706
81,2023-01-05 15:40:00,87.0600,87.0750,87.0400,87.0700,36476
82,2023-01-05 15:39:00,87.0400,87.0750,87.0100,87.0600,48076
83,2023-01-05 15:38:00,87.0500,87.0500,87.0000,87.0450,51224
84,2023-01-05 15:37:00,87.0550,87.0600,87.0200,87.0500,36349
85,2023-01-05 15:36:00,86.9900,87.0750,86.9750,87.0550,54987
86,2023-01-05 15:35:00,87.0000,87.0250,86.9800,86.9900,35291
87,2023-01-05 15:34:00,86.9500,87.0100,86.9500,87.0000,29098
88,2023-01-05 15:33:00,86.9250,86.9454,86.9100,86.9450,28688
89,2023-01-05 15:32:00,86.9400,86.9600,86.8950,86.9250,38696
90,2023-01-05 15:31:00,86.9950,86.9950,86.9150,86.9500,36592
91,2023-01-05 15:30:00,86.9800,87.0300,86.9800,86.9848,26462
92,2023-01-05 15:29:00,86.9601,87.0100,86.9550,86.9800,32122
93,2023-01-05 15:28:00,86.9200,86.9950,86.9150,86.9599,39432
94,2023-01-05 15:27:00,86.9350,86.9500,86.8700,86.9100,60992
95,2023-01-05 15:26:00,87.0300,87.0300,86.9200,86.9350,54231
96,2023-01-05 15:25:00,87.1050,87.1050,87.0150,87.0400,48184
97,2023-01-05 15:24:00,87.0800,87.1150,87.0500,87.1000,27722
98,2023-01-05 15:23:00,87.0905,87.1050,87.0600,87.0850,34651
99,2023-01-05 15:22:00,87.1300,87.1700,87.0900,87.0950,36819
100,2023-01-05 15:21:00,87.1550,87.1550,87.1150,87.1300,32196
