,time,open,high,low,close,volume
79,2023-01-06 15:32:00,315.7000,315.9800,315.5300,315.9400,27189
80,2023-01-06 15:31:00,315.7350,315.9600,315.6550,315.7200,27605
81,2023-01-06 15:30:00,315.6209,315.7452,315.5400,315.7452,12209
82,2023-01-06 15:29:00,315.3700,315.6400,315.3417,315.6244,15080
83,2023-01-06 15:28:00,315.6700,315.7590,315.2800,315.3700,21360
84,2023-01-06 15:27:00,315.9700,315.9899,315.6750,315.6750,11321
85,2023-01-06 15:26:00,316.0300,316.1100,315.9700,316.0100,28628
86,2023-01-06 15:25:00,315.8500,316.0000,315.7629,316.0000,12066
87,2023-01-06 15:24:00,315.9300,316.0644,315.8500,315.8900,17764
88,2023-01-06 15:23:00,315.7150,315.9321,315.6200,315.9200,13267
89,2023-01-06 15:22:00,315.7800,315.8050,315.6300,315.7400,13241
90,2023-01-06 15:21:00,316.0400,316.0601,315.5601,315.8100,26308
91,2023-01-06 15:20:00,316.1600,316.1900,315.9000,316.0000,20678
92,2023-01-06 15:19:00,316.5000,316.5300,316.1700,316.1800,16794
93,2023-01-06 15:18:00,316.5400,316.6100,316.4900,316.5300,10234
94,2023-01-06 15:17:00,316.5600,316.6100,316.4200,316.5270,7169
95,2023-01-06 15:16:00,316.4900,316.6100,316.3700,316.5800,12517
96,2023-01-06 15:15:00,316.2650,316.4900,316.2025,316.4500,15345
97,2023-01-06 15:14:00,316.0300,316.2800,316.0000,316.2255,12017
98,2023-01-06 15:13:00,316.0500,316.1600,315.9950,316.0300,16075
99,2023-01-06 15:12:00,316.2400,316.3050,315.9300,316.0750,23508
100,2023-01-06 15:11:00,316.2800,316.3100,316.1400,316.2100,15738
