,time,open,high,low,close,volume
57,2023-01-06 18:34:00,129.3200,129.3200,129.3100,129.3100,401
58,2023-01-06 18:32:00,129.3100,129.3100,129.3100,129.3100,212
59,2023-01-06 18:31:00,129.3200,129.3300,129.3100,129.3300,1389
60,2023-01-06 18:30:00,129.3500,129.3600,129.3500,129.3600,223
61,2023-01-06 18:29:00,129.3600,129.3600,129.3500,129.3500,1323
62,2023-01-06 18:28:00,129.3500,129.3600,129.3500,129.3600,1368
63,2023-01-06 18:27:00,129.3400,129.3400,129.3400,129.3400,1046
64,2023-01-06 18:26:00,129.3400,129.3400,129.3200,129.3200,1593
65,2023-01-06 18:25:00,129.3300,129.3300,129.3300,129.3300,373
66,2023-01-06 18:24:00,129.3005,129.3005,129.3005,129.3005,1127
67,2023-01-06 18:22:00,129.3000,129.3400,129.3000,129.3000,1368
68,2023-01-06 18:21:00,129.3400,129.3400,129.3300,129.3300,313
69,2023-01-06 18:20:00,129.3300,129.3300,129.3100,129.3100,324
70,2023-01-06 18:17:00,129.3100,129.3100,129.3100,129.3100,504
71,2023-01-06 18:16:00,129.3299,129.3299,129.3299,129.3299,137
72,2023-01-06 18:14:00,129.3400,129.3400,129.3300,129.3300,330
73,2023-01-06 18:13:00,129.3200,129.3200,129.3200,129.3200,186
74,2023-01-06 18:12:00,129.3300,129.3300,129.3300,129.3300,271
75,2023-01-06 18:11:00,129.3300,129.3300,129.3300,129.3300,174
76,2023-01-06 18:10:00,129.3300,129.3300,129.3300,129.3300,187
77,2023-01-06 18:09:00,129.3300,129.3400,129.3300,129.3400,1634
78,2023-01-06 18:08:00,129.3400,129.3400,129.3300,129.3300,428
79,2023-01-06 18:07:00,129.3200,129.3499,129.3200,129.3499,1225
80,2023-01-06 18:01:00,129.2900,129.2900,129.2900,129.2900,308
81,2023-01-06 17:59:00,129.3200,129.3200,129.3200,129.3200,827
82,2023-01-06 17:57:00,129.2868,129.3200,129.2868,129.3200,350
83,2023-01-06 17:56:00,129.3200,129.3200,129.3200,129.3200,267
84,2023-01-06 17:55:00,129.2800,129.2819,129.2800,129.2819,951
85,2023-01-06 17:54:00,129.3200,129.3200,129.3200,129.3200,2001
86,2023-01-06 17:53:00,129.2900,129.2900,129.2700,129.2700,779
87,2023-01-06 17:52:00,129.2900,129.3000,129.2900,129.3000,1297
88,2023-01-06 17:48:00,129.2700,129.2700,129.2600,129.2600,2497
89,2023-01-06 17:46:00,129.3200,129.3200,129.3200,129.3200,118
90,2023-01-06 17:45:00,129.3300,129.3300,129.3200,129.3200,1490
91,2023-01-06 17:44:00,129.2659,129.2659,129.2659,129.2659,254
92,2023-01-06 17:43:00,129.2800,129.2800,129.2700,129.2800,1521
93,2023-01-06 17:42:00,129.3300,129.3300,129.2800,129.2800,522
94,2023-01-06 17:41:00,129.3200,129.3200,129.2800,129.2800,1044
95,2023-01-06 17:40:00,129.3100,129.3100,129.2600,129.3000,3758
96,2023-01-06 17:39:00,129.3200,129.3200,129.3200,129.3200,732
97,2023-01-06 17:38:00,129.3400,129.3499,129.3400,129.3499,310
98,2023-01-06 17:35:00,129.3100,129.3100,129.3100,129.3100,179
99,2023-01-06 17:34:00,129.3100,129.3100,129.3100,129.3100,435
100,2023-01-06 17:33:00,129.3200,129.3200,129.3200,129.3200,894
